,City,State,Country,log,lat,log_S,lat_S,log_Con,lat_Con,id_country,id_state,id_city
205,Tanguieta,Atakora Department,Benin,1.2706288,10.6300983,1.2706288,10.6300983,2.2584408,9.5293472,19,10099,40206
206,Cotonou,Littoral Department,Benin,2.4252507,6.3676953,2.4252507,6.3676953,2.2584408,9.5293472,19,10100,40207
207,Devonshire,Devonshire Parish,Bermuda,-3.6607788161410735,50.7241405,-3.6607788161410735,50.7241405,-64.7561647,32.30382,20,10101,40208
208,Paget,Paget Parish,Bermuda,-64.77658249749139,32.28393535,-64.77658249749139,32.28393535,-64.7561647,32.30382,20,10102,40209
209,Hamilton,Pembroke Parish,Bermuda,-79.8728583,43.2560802,-79.8728583,43.2560802,-64.7561647,32.30382,20,10103,40210
210,Mongar,Mongar,Bhutan,91.0900363,27.2065089,91.0900363,27.2065089,90.5119273,27.549511,21,10104,40211
211,Phuntsholing,Samtse District,Bhutan,89.3837363,26.8639605,89.3837363,26.8639605,90.5119273,27.549511,21,10105,40212
212,Thimphu,Thimphu District,Bhutan,89.6336729,27.4713546,89.6336729,27.4713546,90.5119273,27.549511,21,10106,40213
213,Trinidad,Beni Department,Bolivia,-61.26130538878063,10.4430243,-61.26130538878063,10.4430243,-64.9912286,-17.0568696,22,10107,40214
214,Sucre,Chuquisaca Department,Bolivia,-65.2594306,-19.0477251,-65.2594306,-19.0477251,-64.9912286,-17.0568696,22,10108,40215
215,Cochabamba,Cochabamba Department,Bolivia,-66.16756808852,-17.401245799999998,-66.16756808852,-17.401245799999998,-64.9912286,-17.0568696,22,10109,40216
216,La Paz,La Paz Department,Bolivia,-68.1336229,-16.4955455,-68.1336229,-16.4955455,-64.9912286,-17.0568696,22,10110,40217
217,Provincia Manuripi,Pando Department,Bolivia,-67.5,-11.333333,-67.5,-11.333333,-64.9912286,-17.0568696,22,10111,40218
218,Villazon,Potosi Department,Bolivia,-65.5956943,-22.090727,-65.5956943,-22.090727,-64.9912286,-17.0568696,22,10112,40219
219,Santa Cruz de la Sierra,Santa Cruz Department,Bolivia,-63.1820853,-17.7834936,-63.20085746666666,-17.54519853333333,-64.9912286,-17.0568696,22,10113,40220
220,Warnes,Santa Cruz Department,Bolivia,-63.1647184,-17.5100818,-63.20085746666666,-17.54519853333333,-64.9912286,-17.0568696,22,10113,40221
221,Montero,Santa Cruz Department,Bolivia,-63.2557687,-17.3420202,-63.20085746666666,-17.54519853333333,-64.9912286,-17.0568696,22,10113,40222
222,Tarija,Tarija Department,Bolivia,-63.833333,-21.583333,-63.833333,-21.583333,-64.9912286,-17.0568696,22,10114,40223
223,Sarajevo,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,18.3866868,43.8519774,26.3225889625,41.7475463625,17.5961467,44.3053476,23,10115,40224
224,Mostar,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,17.8076584,43.3435855,26.3225889625,41.7475463625,17.5961467,44.3053476,23,10115,40225
225,Tuzla,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,18.675193,44.5391105,26.3225889625,41.7475463625,17.5961467,44.3053476,23,10115,40226
226,Livno,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,17.0042416,43.8259136,26.3225889625,41.7475463625,17.5961467,44.3053476,23,10115,40227
227,Goražde,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,18.9765501,43.6673112,26.3225889625,41.7475463625,17.5961467,44.3053476,23,10115,40228
228,Biha?,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,85.906508,25.6440845,26.3225889625,41.7475463625,17.5961467,44.3053476,23,10115,40229
229,Travnik,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,17.6661738,44.2259454,26.3225889625,41.7475463625,17.5961467,44.3053476,23,10115,40230
230,Bosanska Krupa,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,16.1577,44.8824428,26.3225889625,41.7475463625,17.5961467,44.3053476,23,10115,40231
231,Banja Luka,Republika Srpska,Bosnia and Herzegovina,17.1917651,44.7720845,18.20371395,44.76446545,17.5961467,44.3053476,23,10116,40232
232,Bijeljina,Republika Srpska,Bosnia and Herzegovina,19.2156628,44.7568464,18.20371395,44.76446545,17.5961467,44.3053476,23,10116,40233
233,Zenica,Zenica-Doboj Canton,Bosnia and Herzegovina,17.9093012,44.199828,17.9093012,44.199828,17.5961467,44.3053476,23,10117,40234
234,Francistown,Ngamiland,Botswana,27.502515,-21.16636,27.502515,-21.16636,24.5928742,-23.1681782,24,10118,40235
235,Maun,North-West District,Botswana,23.4224352,-19.9860951,23.4224352,-19.9860951,24.5928742,-23.1681782,24,10119,40236
236,Gaborone,South-East District,Botswana,25.9088474,-24.6581357,25.9088474,-24.6581357,24.5928742,-23.1681782,24,10120,40237
237,Brasileia,Acre,Brazil,-68.7487894,-11.0010413,-68.45623,-10.6726261,-53.2,-10.3333333,25,10121,40238
238,Acrelandia,Acre,Brazil,-67.0526898,-10.0759167,-68.45623,-10.6726261,-53.2,-10.3333333,25,10121,40239
239,Assis Brasil,Acre,Brazil,-69.5672108,-10.9409203,-68.45623,-10.6726261,-53.2,-10.3333333,25,10121,40240
240,Arapei,Alagoas,Brazil,-44.4477778,-22.6738889,-38.17065255,-12.88856705,-53.2,-10.3333333,25,10122,40241
241,Maceio,Alagoas,Brazil,-35.7339264,-9.6476843,-38.17065255,-12.88856705,-53.2,-10.3333333,25,10122,40242
242,Arapiraca,Alagoas,Brazil,-36.661471,-9.754866,-38.17065255,-12.88856705,-53.2,-10.3333333,25,10122,40243
243,Rio Largo,Alagoas,Brazil,-35.839435,-9.477829,-38.17065255,-12.88856705,-53.2,-10.3333333,25,10122,40244
244,Calçoene,Amapa,Brazil,-50.9539503,2.4981757,-51.6890281,0.7835512,-53.2,-10.3333333,25,10123,40245
245,Vitoria do Jari,Amapa,Brazil,-52.4241059,-0.9310733,-51.6890281,0.7835512,-53.2,-10.3333333,25,10123,40246
246,Manaus,Amazonas,Brazil,-59.9825041,-3.1316333,-73.882071325,2.7740514,-53.2,-10.3333333,25,10124,40247
247,Salvador,Bahia,Brazil,-88.9140683,13.8000382,-70.07519361753833,-8.13274695,-53.2,-10.3333333,25,10125,40248
248,Beira Rio,Bahia,Brazil,-51.23631893507668,-30.0655321,-70.07519361753833,-8.13274695,-53.2,-10.3333333,25,10125,40249
249,Fortaleza,Ceara,Brazil,-38.5217989,-3.7304512,-38.5217989,-3.7304512,-53.2,-10.3333333,25,10126,40250
250,Cariacica,Espirito Santo,Brazil,-40.416549,-20.263202,-40.416549,-20.263202,-53.2,-10.3333333,25,10127,40251
251,Brasilia,Federal District,Brazil,-53.2,-10.3333333,-50.4044512,-12.89524345,-53.2,-10.3333333,25,10128,40252
252,Planaltina,Federal District,Brazil,-47.6089024,-15.4571536,-50.4044512,-12.89524345,-53.2,-10.3333333,25,10128,40253
253,Goiania,Goias,Brazil,-49.2532691,-16.680882,-49.15036643333334,-16.612280566666666,-53.2,-10.3333333,25,10129,40254
254,Aparecida de Goiania,Goias,Brazil,-49.2452546,-16.8226769,-49.15036643333334,-16.612280566666666,-53.2,-10.3333333,25,10129,40255
255,Anapolis,Goias,Brazil,-48.9525756,-16.3332828,-49.15036643333334,-16.612280566666666,-53.2,-10.3333333,25,10129,40256
256,São Luis,Maranhao,Brazil,-44.2963942,-2.5295265,38.87855089999999,4.86470125,-53.2,-10.3333333,25,10130,40257
257,Alcantara,Maranhao,Brazil,122.053496,12.258929,38.87855089999999,4.86470125,-53.2,-10.3333333,25,10130,40258
258,Cuiaba,Mato Grosso,Brazil,-56.0991301,-15.5986686,-38.15978773333333,2.968846866666667,-53.2,-10.3333333,25,10131,40259
259,Vera,Mato Grosso,Brazil,-1.8681961,37.2475942,-38.15978773333333,2.968846866666667,-53.2,-10.3333333,25,10131,40260
260,Tapurah,Mato Grosso,Brazil,-56.512037,-12.742385,-38.15978773333333,2.968846866666667,-53.2,-10.3333333,25,10131,40261
261,Uberlandia,Minas Gerais,Brazil,-48.2767837,-18.9188041,-45.337140780000006,-19.83434378,-53.2,-10.3333333,25,10132,40262
262,Belo Horizonte,Minas Gerais,Brazil,-43.9451356,-19.9225776,-45.337140780000006,-19.83434378,-53.2,-10.3333333,25,10132,40263
263,Mercês,Minas Gerais,Brazil,-43.3407272,-21.1947265,-45.337140780000006,-19.83434378,-53.2,-10.3333333,25,10132,40264
264,Patos de Minas,Minas Gerais,Brazil,-46.5096698,-18.6041453,-45.337140780000006,-19.83434378,-53.2,-10.3333333,25,10132,40265
265,Betim,Minas Gerais,Brazil,-44.198333,-19.968056,-45.337140780000006,-19.83434378,-53.2,-10.3333333,25,10132,40266
266,Uberaba,Minas Gerais,Brazil,-47.936666,-19.750833,-45.337140780000006,-19.83434378,-53.2,-10.3333333,25,10132,40267
267,Pouso Alegre,Minas Gerais,Brazil,-45.9327241,-22.2343858,-45.337140780000006,-19.83434378,-53.2,-10.3333333,25,10132,40268
268,Varginha,Minas Gerais,Brazil,-45.4340674,-21.5565914,-45.337140780000006,-19.83434378,-53.2,-10.3333333,25,10132,40269
269,Janaúba,Minas Gerais,Brazil,-43.309246,-15.8019291,-45.337140780000006,-19.83434378,-53.2,-10.3333333,25,10132,40270
270,Itaguara,Minas Gerais,Brazil,-44.488055,-20.391389,-45.337140780000006,-19.83434378,-53.2,-10.3333333,25,10132,40271
271,Belem,Para,Brazil,35.2061876,31.7043556,-6.597737349999999,15.1651603,-53.2,-10.3333333,25,10133,40272
272,Ananindeua,Para,Brazil,-48.4016623,-1.374035,-6.597737349999999,15.1651603,-53.2,-10.3333333,25,10133,40273
273,Campina Grande,Paraiba,Brazil,-35.8771292,-7.2246743,-35.8771292,-7.2246743,-53.2,-10.3333333,25,10134,40274
274,Londrina,Parana,Brazil,-51.1595023,-23.3112878,-51.4015596,-25.0025425,-53.2,-10.3333333,25,10135,40275
275,Curitiba,Parana,Brazil,-49.2712724,-25.4295963,-51.4015596,-25.0025425,-53.2,-10.3333333,25,10135,40276
276,Fazenda Rio Grande,Parana,Brazil,-49.3126653,-25.645841,-51.4015596,-25.0025425,-53.2,-10.3333333,25,10135,40277
277,Cascavel,Parana,Brazil,-53.4560544,-24.9554996,-51.4015596,-25.0025425,-53.2,-10.3333333,25,10135,40278
278,Capanema,Parana,Brazil,-53.8083036,-25.6704878,-51.4015596,-25.0025425,-53.2,-10.3333333,25,10135,40279
279,Recife,Pernambuco,Brazil,-34.8848193,-8.0584933,-35.32032275,-8.14785325,-53.2,-10.3333333,25,10136,40280
280,Bezerros,Pernambuco,Brazil,-35.7558262,-8.2372132,-35.32032275,-8.14785325,-53.2,-10.3333333,25,10136,40281
281,Teresina,Piaui,Brazil,-42.809588,-5.0896403,-42.809588,-5.0896403,-53.2,-10.3333333,25,10137,40282
282,Camaquã,Rio Grande do Sul,Brazil,-51.8075619,-30.8524752,-58.25223925454545,-23.474797672727277,-53.2,-10.3333333,25,10138,40283
283,Porto Alegre,Rio Grande do Sul,Brazil,-51.2303767,-30.0324999,-58.25223925454545,-23.474797672727277,-53.2,-10.3333333,25,10138,40284
284,Viamão,Rio Grande do Sul,Brazil,-51.0261927,-30.0819338,-58.25223925454545,-23.474797672727277,-53.2,-10.3333333,25,10138,40285
285,Quarai,Rio Grande do Sul,Brazil,-56.4526576,-30.3818093,-58.25223925454545,-23.474797672727277,-53.2,-10.3333333,25,10138,40286
286,Gramado,Rio Grande do Sul,Brazil,-50.8724941,-29.3787488,-58.25223925454545,-23.474797672727277,-53.2,-10.3333333,25,10138,40287
287,Sapiranga,Rio Grande do Sul,Brazil,-51.0068586,-29.6392382,-58.25223925454545,-23.474797672727277,-53.2,-10.3333333,25,10138,40288
288,Canoas,Rio Grande do Sul,Brazil,-51.1799525,-29.9216045,-58.25223925454545,-23.474797672727277,-53.2,-10.3333333,25,10138,40289
289,Santa Rosa,Rio Grande do Sul,Brazil,-122.7141049,38.4404925,-58.25223925454545,-23.474797672727277,-53.2,-10.3333333,25,10138,40290
290,Redentora,Rio Grande do Sul,Brazil,-53.6421338,-27.6616073,-58.25223925454545,-23.474797672727277,-53.2,-10.3333333,25,10138,40291
291,Torres,Rio Grande do Sul,Brazil,-49.7299648,-29.3373663,-58.25223925454545,-23.474797672727277,-53.2,-10.3333333,25,10138,40292
292,Nova Petropolis,Rio Grande do Sul,Brazil,-51.1123342,-29.3759836,-58.25223925454545,-23.474797672727277,-53.2,-10.3333333,25,10138,40293
293,Barra do Pirai,Rio de Janeiro,Brazil,-43.8263256,-22.4703403,-43.32688591666667,-22.399314933333333,-53.2,-10.3333333,25,10139,40294
294,Rio de Janeiro,Rio de Janeiro,Brazil,-43.2093727,-22.9110137,-43.32688591666667,-22.399314933333333,-53.2,-10.3333333,25,10139,40295
295,Petropolis,Rio de Janeiro,Brazil,-43.1785356,-22.5075743,-43.32688591666667,-22.399314933333333,-53.2,-10.3333333,25,10139,40296
296,Barra Mansa,Rio de Janeiro,Brazil,-44.1735129,-22.5394843,-43.32688591666667,-22.399314933333333,-53.2,-10.3333333,25,10139,40297
297,Nova Iguaçu,Rio de Janeiro,Brazil,-43.4508728,-22.7592175,-43.32688591666667,-22.399314933333333,-53.2,-10.3333333,25,10139,40298
298,Laje do Muriae,Rio de Janeiro,Brazil,-42.1226959,-21.2082595,-43.32688591666667,-22.399314933333333,-53.2,-10.3333333,25,10139,40299
299,Boa Vista,Roraima,Brazil,-60.6719582,2.8208478,-60.6719582,2.8208478,-53.2,-10.3333333,25,10140,40300
300,Santa Cecilia,Santa Catarina,Brazil,-3.802824,42.0522264,-34.39914232,-5.14414852,-53.2,-10.3333333,25,10141,40301
301,Blumenau,Santa Catarina,Brazil,-49.0658025,-26.9195567,-34.39914232,-5.14414852,-53.2,-10.3333333,25,10141,40302
302,São Jose,Santa Catarina,Brazil,-48.6276491,-27.6157733,-34.39914232,-5.14414852,-53.2,-10.3333333,25,10141,40303
303,Florianopolis,Santa Catarina,Brazil,-48.5496098,-27.5973002,-34.39914232,-5.14414852,-53.2,-10.3333333,25,10141,40304
304,Rio do Sul,Santa Catarina,Brazil,-49.643654,-27.2162607,-34.39914232,-5.14414852,-53.2,-10.3333333,25,10141,40305
305,Camboriú,Santa Catarina,Brazil,-48.6535657,-27.0273601,-34.39914232,-5.14414852,-53.2,-10.3333333,25,10141,40306
306,Orleans,Santa Catarina,Brazil,1.9086066,47.9027336,-34.39914232,-5.14414852,-53.2,-10.3333333,25,10141,40307
307,São Miguel do Oeste,Santa Catarina,Brazil,-53.5176689,-26.7278977,-34.39914232,-5.14414852,-53.2,-10.3333333,25,10141,40308
308,Joinville,Santa Catarina,Brazil,5.1377537,48.4433253,-34.39914232,-5.14414852,-53.2,-10.3333333,25,10141,40309
309,Pomerode,Santa Catarina,Brazil,-49.1770095,-26.7356218,-34.39914232,-5.14414852,-53.2,-10.3333333,25,10141,40310
310,São Paulo,Sao Paulo,Brazil,-46.6333824,-23.5506507,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40311
311,Itapura,Sao Paulo,Brazil,-51.5084479,-20.6435211,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40312
312,São Bernardo do Campo,Sao Paulo,Brazil,-46.5506747,-23.7080345,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40313
313,Avanhandava,Sao Paulo,Brazil,-49.9465156,-21.4603331,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40314
314,Araçatuba,Sao Paulo,Brazil,-50.4390225,-21.207992,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40315
315,Campo Limpo Paulista,Sao Paulo,Brazil,-46.788919,-23.207791,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40316
316,Paraiso,Sao Paulo,Brazil,-82.58676445935131,8.6959564,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40317
317,Gavião Peixoto,Sao Paulo,Brazil,-48.492853,-21.8377536,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40318
318,São Jose dos Campos,Sao Paulo,Brazil,-45.8854538,-23.1867782,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40319
319,Paulista Florida,Sao Paulo,Brazil,-51.152163251805455,-21.59539445,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40320
320,São Sebastião,Sao Paulo,Brazil,-45.4070527,-23.8027866,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40321
321,Olimpia,Sao Paulo,Brazil,21.630566024011667,37.6382503,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40322
322,Divinolandia,Sao Paulo,Brazil,-46.7371151,-21.6604584,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40323
323,Serra Negra,Sao Paulo,Brazil,-46.70056,-22.61222,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40324
324,Santo Andre,Sao Paulo,Brazil,-46.5279079,-23.6533349,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40325
325,Ribeirão Preto,Sao Paulo,Brazil,-47.8066671,-21.178333,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40326
326,Aruja,Sao Paulo,Brazil,-46.3175449,-23.396266,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40327
327,Bernardino de Campos,Sao Paulo,Brazil,-49.4760724,-23.0140216,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40328
328,Maua,Sao Paulo,Brazil,-46.4616922,-23.6669527,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40329
329,Indiana,Sao Paulo,Brazil,-86.1746933,40.3270127,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40330
330,Santa Fe do Sul,Sao Paulo,Brazil,-50.9270837,-20.2106188,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40331
331,Cerqueira Cesar,Sao Paulo,Brazil,-49.1650519,-23.0353135,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40332
332,Cerquilho,Sao Paulo,Brazil,-47.7433878,-23.1626556,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40333
333,Cotia,Sao Paulo,Brazil,-46.918889,-23.603889,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40334
334,Jardim Paulista,Sao Paulo,Brazil,-46.6601846,-23.5652185,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40335
335,São Pedro,Sao Paulo,Brazil,-47.9072359,-22.5512765,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40336
336,Itapirapuã Paulista,Sao Paulo,Brazil,-49.1703846,-24.5735083,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40337
337,Suzano,Sao Paulo,Brazil,-46.3108391,-23.5427842,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40338
338,Pacaembu,Sao Paulo,Brazil,-51.2633114,-21.566243,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40339
339,Elias Fausto,Sao Paulo,Brazil,-47.3718002,-23.0416538,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40340
340,Espirito Santo do Pinhal,Sao Paulo,Brazil,-46.74767,-22.190871,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40341
341,Barueri,Sao Paulo,Brazil,-46.8764612,-23.5112184,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40342
342,São Roque,Sao Paulo,Brazil,-47.1355473,-23.5304843,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40343
343,Sertãozinho,Sao Paulo,Brazil,-47.9913741,-21.1375782,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40344
344,Jundiai,Sao Paulo,Brazil,-46.884506,-23.1887668,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40345
345,Piracicaba,Sao Paulo,Brazil,-47.6493269,-22.725165,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40346
346,Bauru,Sao Paulo,Brazil,-49.0705863,-22.3218102,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40347
347,Porto Ferreira,Sao Paulo,Brazil,-47.4794943,-21.8529134,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40348
348,São Caetano do Sul,Sao Paulo,Brazil,-46.5688323,-23.6195923,-47.94371545608066,-18.709050339743587,-53.2,-10.3333333,25,10142,40349
349,Estancia,Sergipe,Brazil,-37.4378341,-11.2682255,-37.4378341,-11.2682255,-53.2,-10.3333333,25,10143,40350
350,,Belait District,Brunei,11.0480288,46.3144754,11.0480288,46.3144754,114.5653908,4.4137155,26,10144,40351
351,Bandar Seri Begawan,Brunei-Muara,Brunei,114.9417574,4.8895453,114.9417574,4.8895453,114.5653908,4.4137155,26,10145,40352
352,Sofia,Sofia City Province,Bulgaria,48.2562163,-15.2538402,48.2562163,-15.2538402,25.4856617,42.6073975,27,10146,40353
353,Ouagadougou,Centre,Burkina Faso,-1.5270944,12.3681873,7.802293796100731,6.030356025,-1.6880314,12.0753083,28,10147,40354
354,Ouagadougou,Kadiogo Province,Burkina Faso,-1.5270944,12.3681873,-1.5270944,12.3681873,-1.6880314,12.0753083,28,10148,40355
