,City,id_state,log,lat,category,1_period,2_period,3_period,4_period,5_period,6_period,7_period,8_period,9_period,10_period,primary,secondary,tertiary,quaternary
255,Belas,10020,13.174545441548965,-9.1033375,Vet,67,26,32,19,38,46,78,28,67,85,86,36,40,62
256,Belas,10020,13.174545441548965,-9.1033375,Ene,80,86,68,84,45,17,62,27,81,72,35,38,99,10
257,Belas,10020,13.174545441548965,-9.1033375,hom,44,24,16,76,48,74,82,82,26,18,22,71,55,39
258,Belas,10020,13.174545441548965,-9.1033375,Tra,71,73,68,51,63,35,55,44,96,37,63,80,35,93
259,Belas,10020,13.174545441548965,-9.1033375,Una,56,68,37,25,49,78,48,29,48,32,83,18,59,93
260,Benguela,10020,14.0356608,-12.9104657,Ayu,62,51,21,18,58,82,21,98,64,78,53,48,53,27
261,Benguela,10020,14.0356608,-12.9104657,Chi,30,86,98,18,72,80,36,73,29,99,65,16,37,93
262,Benguela,10020,14.0356608,-12.9104657,Den,53,54,83,18,33,94,91,27,85,42,34,86,28,58
263,Benguela,10020,14.0356608,-12.9104657,Allo,67,92,95,36,34,72,87,78,27,55,49,36,85,45
264,Benguela,10020,14.0356608,-12.9104657,Nat,76,42,65,16,62,65,37,79,21,27,37,67,13,66
265,Benguela,10020,14.0356608,-12.9104657,Vet,98,12,85,34,38,34,26,53,69,79,37,78,45,42
266,Benguela,10020,14.0356608,-12.9104657,Ene,90,80,39,65,80,13,78,79,67,98,63,27,93,92
267,Benguela,10020,14.0356608,-12.9104657,hom,63,19,83,59,51,24,44,23,44,67,71,67,74,71
268,Benguela,10020,14.0356608,-12.9104657,Tra,67,49,83,90,39,12,53,40,95,55,11,72,51,10
269,Benguela,10020,14.0356608,-12.9104657,Una,33,37,26,26,15,58,27,33,41,96,99,55,47,77
270,Malanje,10021,16.9364293,-9.535332,Ayu,20,76,87,64,87,51,72,44,15,91,12,64,73,45
271,Malanje,10021,16.9364293,-9.535332,Chi,78,51,44,89,57,77,75,98,37,77,98,72,15,61
272,Malanje,10021,16.9364293,-9.535332,Den,63,47,36,85,68,55,36,20,35,91,74,97,39,65
273,Malanje,10021,16.9364293,-9.535332,Allo,97,12,49,98,41,61,50,30,86,53,66,32,72,23
274,Malanje,10021,16.9364293,-9.535332,Nat,44,38,13,20,61,58,74,58,35,31,45,12,39,58
275,Malanje,10021,16.9364293,-9.535332,Vet,88,19,65,98,75,38,71,71,89,65,36,25,61,85
276,Malanje,10021,16.9364293,-9.535332,Ene,32,72,86,32,92,32,58,28,48,15,87,95,24,60
277,Malanje,10021,16.9364293,-9.535332,hom,94,88,17,75,46,28,80,38,84,82,54,83,74,55
278,Malanje,10021,16.9364293,-9.535332,Tra,72,53,60,44,91,40,98,94,15,98,52,25,26,16
279,Malanje,10021,16.9364293,-9.535332,Una,85,97,60,27,50,35,43,85,51,49,89,77,84,50
280,Uige,10022,15.4799164,-6.9516802,Ayu,48,29,49,33,13,49,59,41,90,79,58,92,62,85
281,Uige,10022,15.4799164,-6.9516802,Chi,12,85,92,71,85,11,93,35,93,42,78,65,75,16
282,Uige,10022,15.4799164,-6.9516802,Den,81,72,96,76,27,16,61,13,76,73,80,14,82,35
283,Uige,10022,15.4799164,-6.9516802,Allo,34,58,89,48,40,58,29,81,47,81,51,29,76,86
284,Uige,10022,15.4799164,-6.9516802,Nat,34,25,40,66,67,57,68,64,68,40,15,84,39,82
285,Uige,10022,15.4799164,-6.9516802,Vet,28,55,52,76,44,93,90,98,93,33,39,24,47,96
286,Uige,10022,15.4799164,-6.9516802,Ene,46,55,70,22,32,21,58,84,23,20,67,65,98,88
287,Uige,10022,15.4799164,-6.9516802,hom,54,37,48,89,41,32,89,38,16,63,85,60,39,69
288,Uige,10022,15.4799164,-6.9516802,Tra,17,23,53,86,12,36,94,12,17,40,98,68,58,88
289,Uige,10022,15.4799164,-6.9516802,Una,29,77,65,22,56,27,22,89,73,32,63,94,37,40
290,Saint John’s,10023,-61.8448509,17.1184569,Ayu,28,86,17,15,17,40,13,33,98,70,68,88,56,60
291,Saint John’s,10023,-61.8448509,17.1184569,Chi,38,42,73,90,44,79,16,67,15,81,70,39,90,88
292,Saint John’s,10023,-61.8448509,17.1184569,Den,34,54,76,15,69,13,48,79,17,34,92,34,30,30
293,Saint John’s,10023,-61.8448509,17.1184569,Allo,59,53,24,60,59,12,66,70,34,36,65,11,39,75
294,Saint John’s,10023,-61.8448509,17.1184569,Nat,63,64,54,33,11,96,33,70,26,21,82,16,76,20
295,Saint John’s,10023,-61.8448509,17.1184569,Vet,68,81,89,89,33,59,83,76,39,54,73,86,70,93
296,Saint John’s,10023,-61.8448509,17.1184569,Ene,76,49,62,93,84,51,45,73,62,98,35,29,41,11
297,Saint John’s,10023,-61.8448509,17.1184569,hom,32,52,19,60,63,39,39,74,86,54,91,58,58,82
298,Saint John’s,10023,-61.8448509,17.1184569,Tra,49,78,29,25,30,88,14,36,89,25,16,55,38,59
299,Saint John’s,10023,-61.8448509,17.1184569,Una,52,48,79,89,78,22,69,35,17,42,47,29,63,90
300,Bethesda,10024,-77.12335871396549,38.98127255,Ayu,21,83,85,99,32,82,46,29,45,34,45,61,10,34
301,Bethesda,10024,-77.12335871396549,38.98127255,Chi,88,33,95,41,78,43,28,32,60,19,41,82,90,85
302,Bethesda,10024,-77.12335871396549,38.98127255,Den,45,65,86,96,17,83,70,66,55,11,32,92,94,31
303,Bethesda,10024,-77.12335871396549,38.98127255,Allo,74,40,24,17,51,81,17,19,93,72,20,47,36,97
304,Bethesda,10024,-77.12335871396549,38.98127255,Nat,42,71,28,46,45,39,30,37,69,36,41,27,56,53
305,Bethesda,10024,-77.12335871396549,38.98127255,Vet,14,87,77,79,84,61,75,56,21,18,48,87,71,43
306,Bethesda,10024,-77.12335871396549,38.98127255,Ene,13,30,42,88,42,87,99,89,94,32,71,60,99,80
307,Bethesda,10024,-77.12335871396549,38.98127255,hom,89,87,88,19,97,21,26,98,59,52,30,23,29,85
308,Bethesda,10024,-77.12335871396549,38.98127255,Tra,43,90,62,31,18,47,47,87,51,96,13,89,34,31
309,Bethesda,10024,-77.12335871396549,38.98127255,Una,81,31,22,96,65,97,67,40,94,48,77,57,87,97
310,Falmouth,10024,-5.0688262,50.1552197,Ayu,91,86,66,10,23,20,48,28,75,65,97,94,78,79
311,Falmouth,10024,-5.0688262,50.1552197,Chi,16,70,81,87,97,88,62,51,96,99,28,21,59,50
312,Falmouth,10024,-5.0688262,50.1552197,Den,11,86,77,77,31,68,92,35,54,80,69,90,52,77
313,Falmouth,10024,-5.0688262,50.1552197,Allo,74,73,45,21,61,34,91,30,28,96,76,62,90,20
314,Falmouth,10024,-5.0688262,50.1552197,Nat,95,23,24,61,24,15,28,36,12,81,49,97,68,98
315,Falmouth,10024,-5.0688262,50.1552197,Vet,87,93,93,89,74,61,59,57,13,49,16,19,21,82
316,Falmouth,10024,-5.0688262,50.1552197,Ene,72,66,65,38,49,26,97,52,61,34,77,16,56,34
317,Falmouth,10024,-5.0688262,50.1552197,hom,27,38,89,92,33,35,19,71,13,41,54,60,66,55
318,Falmouth,10024,-5.0688262,50.1552197,Tra,74,14,40,27,79,96,22,93,43,35,83,11,33,68
319,Falmouth,10024,-5.0688262,50.1552197,Una,81,42,73,51,43,50,50,57,25,91,19,48,30,43
320,All Saints,10025,-2.9875049,50.805436,Ayu,69,91,89,27,76,16,11,66,28,36,36,66,92,59
321,All Saints,10025,-2.9875049,50.805436,Chi,24,76,69,67,16,77,15,88,33,67,21,93,78,64
322,All Saints,10025,-2.9875049,50.805436,Den,64,22,97,26,97,18,57,93,71,78,23,56,32,59
323,All Saints,10025,-2.9875049,50.805436,Allo,97,59,33,89,56,38,73,27,74,34,35,38,74,68
324,All Saints,10025,-2.9875049,50.805436,Nat,19,95,35,53,87,99,45,29,36,73,75,73,49,82
325,All Saints,10025,-2.9875049,50.805436,Vet,71,57,81,27,34,99,89,54,84,64,43,28,99,75
326,All Saints,10025,-2.9875049,50.805436,Ene,82,16,95,44,21,94,87,15,23,86,86,47,21,46
327,All Saints,10025,-2.9875049,50.805436,hom,73,36,20,48,69,23,32,52,66,80,34,17,67,47
328,All Saints,10025,-2.9875049,50.805436,Tra,91,62,81,11,18,64,96,84,50,63,85,85,39,24
329,All Saints,10025,-2.9875049,50.805436,Una,51,34,44,58,92,27,61,26,65,58,37,60,93,74
330,Buenos Aires,10026,-58.4370894,-34.6075682,Ayu,84,60,64,52,17,47,28,20,53,13,25,43,11,73
331,Buenos Aires,10026,-58.4370894,-34.6075682,Chi,56,86,38,10,45,84,22,11,64,31,47,69,55,71
332,Buenos Aires,10026,-58.4370894,-34.6075682,Den,12,80,82,38,79,68,51,10,12,84,89,12,58,78
333,Buenos Aires,10026,-58.4370894,-34.6075682,Allo,76,52,58,33,16,92,74,16,81,27,71,49,82,24
334,Buenos Aires,10026,-58.4370894,-34.6075682,Nat,43,59,40,79,46,88,54,39,94,54,67,90,97,36
335,Buenos Aires,10026,-58.4370894,-34.6075682,Vet,14,21,69,43,10,67,43,67,44,34,30,18,56,88
336,Buenos Aires,10026,-58.4370894,-34.6075682,Ene,19,84,75,84,44,62,88,61,64,98,31,30,94,74
337,Buenos Aires,10026,-58.4370894,-34.6075682,hom,64,51,76,81,64,70,80,37,34,62,28,86,79,12
338,Buenos Aires,10026,-58.4370894,-34.6075682,Tra,30,97,74,64,36,52,93,60,47,28,71,37,98,16
339,Buenos Aires,10026,-58.4370894,-34.6075682,Una,42,37,21,81,22,28,39,70,36,41,10,62,65,47
340,Balvanera,10026,-58.4031396,-34.6092155,Ayu,99,69,66,81,61,42,77,24,37,87,66,29,47,57
341,Balvanera,10026,-58.4031396,-34.6092155,Chi,87,55,56,33,20,53,77,27,37,80,93,75,23,86
342,Balvanera,10026,-58.4031396,-34.6092155,Den,74,41,56,29,88,56,43,90,65,55,65,82,13,66
343,Balvanera,10026,-58.4031396,-34.6092155,Allo,68,37,88,41,86,15,44,51,69,54,94,47,26,78
344,Balvanera,10026,-58.4031396,-34.6092155,Nat,19,78,78,17,42,61,88,67,25,67,93,51,56,97
345,Balvanera,10026,-58.4031396,-34.6092155,Vet,78,70,82,14,48,94,43,92,16,10,31,12,82,63
346,Balvanera,10026,-58.4031396,-34.6092155,Ene,47,91,33,14,12,22,48,54,17,17,41,82,32,52
347,Balvanera,10026,-58.4031396,-34.6092155,hom,10,11,64,90,20,96,98,94,31,78,49,64,28,50
348,Balvanera,10026,-58.4031396,-34.6092155,Tra,61,91,46,69,21,34,46,33,85,83,56,40,67,28
349,Balvanera,10026,-58.4031396,-34.6092155,Una,38,74,81,75,24,76,21,26,35,25,49,75,22,98
350,Belgrano,10026,-58.4565454,-34.5613076,Ayu,86,22,86,11,58,75,80,84,19,88,43,64,41,76
351,Belgrano,10026,-58.4565454,-34.5613076,Chi,77,39,48,38,42,81,94,91,22,23,82,96,73,46
352,Belgrano,10026,-58.4565454,-34.5613076,Den,20,38,91,22,30,26,89,53,94,40,78,49,12,71
353,Belgrano,10026,-58.4565454,-34.5613076,Allo,55,46,21,18,76,73,21,59,99,62,20,73,21,23
354,Belgrano,10026,-58.4565454,-34.5613076,Nat,82,22,24,85,57,44,85,77,25,34,19,45,15,66
355,Belgrano,10026,-58.4565454,-34.5613076,Vet,22,26,99,26,85,49,13,48,96,90,47,46,76,72
356,Belgrano,10026,-58.4565454,-34.5613076,Ene,29,30,95,55,68,78,33,80,38,98,21,69,79,60
357,Belgrano,10026,-58.4565454,-34.5613076,hom,23,10,48,72,55,22,57,16,76,40,99,97,84,70
358,Belgrano,10026,-58.4565454,-34.5613076,Tra,91,96,73,77,68,56,40,20,85,98,78,69,28,38
359,Belgrano,10026,-58.4565454,-34.5613076,Una,72,77,88,37,88,30,79,74,24,48,17,96,21,68
360,Retiro,10026,-58.373307,-34.5916426,Ayu,35,72,97,12,41,42,94,10,63,25,55,51,41,43
361,Retiro,10026,-58.373307,-34.5916426,Chi,83,60,11,61,99,77,90,37,98,28,82,15,50,51
362,Retiro,10026,-58.373307,-34.5916426,Den,98,51,80,11,26,93,79,95,91,76,14,76,50,80
363,Retiro,10026,-58.373307,-34.5916426,Allo,37,73,20,94,46,58,91,41,17,82,68,64,21,21
364,Retiro,10026,-58.373307,-34.5916426,Nat,28,24,19,40,86,72,99,38,25,56,35,41,46,15
365,Retiro,10026,-58.373307,-34.5916426,Vet,62,50,73,25,19,84,51,89,48,15,76,29,10,88
366,Retiro,10026,-58.373307,-34.5916426,Ene,97,37,23,86,71,92,70,83,24,41,98,44,84,41
367,Retiro,10026,-58.373307,-34.5916426,hom,74,50,95,75,34,43,71,79,62,31,43,22,75,54
368,Retiro,10026,-58.373307,-34.5916426,Tra,51,33,84,28,81,94,34,28,53,96,82,65,38,41
369,Retiro,10026,-58.373307,-34.5916426,Una,37,18,83,65,62,98,73,78,72,46,35,66,40,12
370,Villa Lugano,10026,-58.4776892,-34.6741532,Ayu,65,83,36,66,61,67,74,47,88,77,72,52,45,51
371,Villa Lugano,10026,-58.4776892,-34.6741532,Chi,54,71,18,43,55,25,19,94,36,14,50,90,90,32
372,Villa Lugano,10026,-58.4776892,-34.6741532,Den,99,50,37,39,36,24,60,36,36,64,39,88,19,86
373,Villa Lugano,10026,-58.4776892,-34.6741532,Allo,32,86,85,39,12,48,75,99,20,16,38,94,57,49
374,Villa Lugano,10026,-58.4776892,-34.6741532,Nat,49,94,78,69,15,54,78,60,14,78,74,64,77,49
375,Villa Lugano,10026,-58.4776892,-34.6741532,Vet,46,28,49,57,31,74,11,12,75,51,91,95,77,64
376,Villa Lugano,10026,-58.4776892,-34.6741532,Ene,98,50,30,38,41,95,79,79,75,83,99,59,82,78
377,Villa Lugano,10026,-58.4776892,-34.6741532,hom,31,23,80,97,98,22,71,29,53,48,39,23,75,71
378,Villa Lugano,10026,-58.4776892,-34.6741532,Tra,82,56,90,12,27,14,51,36,71,42,81,53,93,68
379,Villa Lugano,10026,-58.4776892,-34.6741532,Una,30,63,68,92,15,70,74,13,73,25,91,41,94,55
380,San Fernando del Valle de Catamarca,10027,-65.7790719,-28.4689063,Ayu,82,92,20,20,38,17,54,36,89,12,93,22,34,13
381,San Fernando del Valle de Catamarca,10027,-65.7790719,-28.4689063,Chi,73,58,96,46,76,28,44,26,28,96,22,32,54,16
382,San Fernando del Valle de Catamarca,10027,-65.7790719,-28.4689063,Den,24,94,14,57,21,21,13,84,25,43,27,59,83,88
383,San Fernando del Valle de Catamarca,10027,-65.7790719,-28.4689063,Allo,38,59,54,75,98,75,82,78,29,42,61,85,13,77
384,San Fernando del Valle de Catamarca,10027,-65.7790719,-28.4689063,Nat,58,82,40,99,13,63,71,22,90,14,51,22,68,90
385,San Fernando del Valle de Catamarca,10027,-65.7790719,-28.4689063,Vet,59,87,41,83,67,19,93,14,50,94,65,24,11,91
386,San Fernando del Valle de Catamarca,10027,-65.7790719,-28.4689063,Ene,92,18,94,67,15,10,18,63,34,12,84,99,86,94
387,San Fernando del Valle de Catamarca,10027,-65.7790719,-28.4689063,hom,51,54,98,14,65,95,96,16,62,55,35,90,96,22
388,San Fernando del Valle de Catamarca,10027,-65.7790719,-28.4689063,Tra,34,63,14,19,11,99,38,69,62,34,35,42,16,45
389,San Fernando del Valle de Catamarca,10027,-65.7790719,-28.4689063,Una,70,70,69,49,57,35,24,18,84,84,56,53,56,18
390,Resistencia,10028,-58.9865196,-27.4511235,Ayu,75,51,25,67,91,79,65,86,96,44,12,35,85,79
391,Resistencia,10028,-58.9865196,-27.4511235,Chi,12,22,78,89,79,51,29,85,79,89,71,25,23,95
392,Resistencia,10028,-58.9865196,-27.4511235,Den,48,55,57,43,33,39,97,46,64,14,27,41,47,22
393,Resistencia,10028,-58.9865196,-27.4511235,Allo,39,11,74,29,83,89,43,57,42,58,59,27,44,89
394,Resistencia,10028,-58.9865196,-27.4511235,Nat,11,94,66,28,11,55,45,19,31,88,29,60,44,78
395,Resistencia,10028,-58.9865196,-27.4511235,Vet,86,13,10,94,30,83,92,97,21,96,17,46,10,30
396,Resistencia,10028,-58.9865196,-27.4511235,Ene,68,11,72,45,22,54,59,91,29,63,58,65,45,82
397,Resistencia,10028,-58.9865196,-27.4511235,hom,77,66,75,76,45,98,29,71,63,77,43,51,12,75
398,Resistencia,10028,-58.9865196,-27.4511235,Tra,97,78,14,91,84,67,60,86,33,29,34,36,27,54
399,Resistencia,10028,-58.9865196,-27.4511235,Una,56,57,82,94,86,77,13,60,80,96,19,17,14,94
400,Machagai,10028,-60.05823272462102,-26.92930105,Ayu,10,68,12,40,39,75,54,47,68,14,77,80,68,39
401,Machagai,10028,-60.05823272462102,-26.92930105,Chi,28,67,87,79,62,44,12,76,98,92,80,97,53,41
402,Machagai,10028,-60.05823272462102,-26.92930105,Den,87,19,31,89,78,39,55,92,71,94,27,67,44,92
403,Machagai,10028,-60.05823272462102,-26.92930105,Allo,10,69,17,22,71,17,38,56,84,60,95,74,75,62
404,Machagai,10028,-60.05823272462102,-26.92930105,Nat,69,13,15,71,18,12,17,23,43,42,53,43,45,16
405,Machagai,10028,-60.05823272462102,-26.92930105,Vet,10,10,96,15,56,26,72,44,26,72,41,24,50,39
406,Machagai,10028,-60.05823272462102,-26.92930105,Ene,58,58,24,86,82,71,99,36,69,25,22,99,44,72
407,Machagai,10028,-60.05823272462102,-26.92930105,hom,31,62,33,53,63,80,61,48,19,61,77,47,65,34
408,Machagai,10028,-60.05823272462102,-26.92930105,Tra,76,34,62,60,74,77,16,54,83,65,43,80,56,25
409,Machagai,10028,-60.05823272462102,-26.92930105,Una,39,10,78,14,19,66,89,52,65,26,77,17,38,47
410,Santa Sylvina,10028,-61.13717738560928,-27.83264285,Ayu,31,81,95,33,86,85,56,26,22,58,78,41,65,66
411,Santa Sylvina,10028,-61.13717738560928,-27.83264285,Chi,73,48,28,73,16,92,75,35,70,74,93,19,15,37
412,Santa Sylvina,10028,-61.13717738560928,-27.83264285,Den,21,26,29,53,16,25,16,77,36,78,74,88,64,61
413,Santa Sylvina,10028,-61.13717738560928,-27.83264285,Allo,49,27,14,75,98,16,41,83,91,98,40,36,59,98
414,Santa Sylvina,10028,-61.13717738560928,-27.83264285,Nat,16,56,51,55,25,61,35,88,10,50,91,19,97,54
415,Santa Sylvina,10028,-61.13717738560928,-27.83264285,Vet,86,95,95,41,36,15,71,82,89,98,57,96,78,92
416,Santa Sylvina,10028,-61.13717738560928,-27.83264285,Ene,17,76,95,60,78,46,91,99,97,58,10,39,27,61
417,Santa Sylvina,10028,-61.13717738560928,-27.83264285,hom,61,84,37,28,63,33,68,32,79,58,88,36,59,94
418,Santa Sylvina,10028,-61.13717738560928,-27.83264285,Tra,35,90,13,25,77,92,63,57,20,39,81,40,43,19
419,Santa Sylvina,10028,-61.13717738560928,-27.83264285,Una,98,91,53,16,73,71,58,29,57,49,36,82,31,99
420,Barranqueras,10028,-58.9308766,-27.4850978,Ayu,65,84,73,84,69,47,79,93,45,29,37,72,97,86
421,Barranqueras,10028,-58.9308766,-27.4850978,Chi,24,26,63,15,62,67,71,44,72,82,44,35,92,92
422,Barranqueras,10028,-58.9308766,-27.4850978,Den,76,75,49,34,87,35,74,25,16,85,99,85,42,73
423,Barranqueras,10028,-58.9308766,-27.4850978,Allo,94,40,16,65,76,22,90,92,76,49,91,47,23,64
424,Barranqueras,10028,-58.9308766,-27.4850978,Nat,55,41,79,37,51,33,60,32,90,30,36,98,36,33
425,Barranqueras,10028,-58.9308766,-27.4850978,Vet,61,14,88,49,56,35,64,69,47,64,51,36,46,27
426,Barranqueras,10028,-58.9308766,-27.4850978,Ene,44,71,39,89,36,19,56,29,19,38,52,40,59,76
427,Barranqueras,10028,-58.9308766,-27.4850978,hom,53,27,48,73,43,11,86,28,33,82,85,91,54,93
428,Barranqueras,10028,-58.9308766,-27.4850978,Tra,70,86,46,92,68,30,48,97,94,90,16,24,84,86
429,Barranqueras,10028,-58.9308766,-27.4850978,Una,20,93,62,75,52,32,43,69,47,73,46,17,83,51
430,Trelew,10029,-65.3094407,-43.2531242,Ayu,11,59,73,42,59,41,45,20,92,77,93,19,54,14
431,Trelew,10029,-65.3094407,-43.2531242,Chi,64,50,17,47,78,26,88,12,94,71,79,69,34,15
432,Trelew,10029,-65.3094407,-43.2531242,Den,97,97,27,65,60,50,62,42,24,89,41,23,22,61
433,Trelew,10029,-65.3094407,-43.2531242,Allo,63,50,70,11,30,16,43,22,25,13,62,77,31,63
434,Trelew,10029,-65.3094407,-43.2531242,Nat,14,42,25,60,32,94,32,16,50,76,10,15,33,29
435,Trelew,10029,-65.3094407,-43.2531242,Vet,29,79,15,98,37,37,72,76,94,65,43,74,12,50
436,Trelew,10029,-65.3094407,-43.2531242,Ene,36,12,52,59,21,31,34,84,49,21,63,89,32,21
437,Trelew,10029,-65.3094407,-43.2531242,hom,92,17,28,95,42,64,59,47,85,74,66,78,38,13
438,Trelew,10029,-65.3094407,-43.2531242,Tra,84,12,89,96,36,81,79,17,79,39,88,70,77,92
439,Trelew,10029,-65.3094407,-43.2531242,Una,85,66,65,98,67,96,37,71,45,29,13,17,39,56
440,Cordoba,10030,-4.7760138,37.8845813,Ayu,17,20,12,71,45,30,91,41,73,27,77,90,87,31
441,Cordoba,10030,-4.7760138,37.8845813,Chi,10,72,29,54,85,73,75,25,18,14,34,17,74,45
442,Cordoba,10030,-4.7760138,37.8845813,Den,88,34,41,11,27,79,38,73,27,34,50,28,84,97
443,Cordoba,10030,-4.7760138,37.8845813,Allo,89,61,68,56,68,36,77,79,21,54,65,73,73,75
444,Cordoba,10030,-4.7760138,37.8845813,Nat,54,15,14,63,22,29,18,85,94,61,89,51,58,88
445,Cordoba,10030,-4.7760138,37.8845813,Vet,92,21,92,40,61,89,28,22,89,75,98,27,80,86
446,Cordoba,10030,-4.7760138,37.8845813,Ene,77,90,85,15,84,31,90,54,44,57,13,20,27,22
447,Cordoba,10030,-4.7760138,37.8845813,hom,10,79,21,94,68,83,77,24,63,31,68,22,19,62
448,Cordoba,10030,-4.7760138,37.8845813,Tra,75,59,39,86,22,61,43,32,59,95,24,89,97,90
449,Cordoba,10030,-4.7760138,37.8845813,Una,19,57,68,16,69,58,53,82,52,54,28,45,10,79
450,Villa Allende,10030,-94.3904547,18.1535858,Ayu,87,54,47,94,95,13,22,75,82,14,35,98,15,93
451,Villa Allende,10030,-94.3904547,18.1535858,Chi,86,58,24,37,20,60,74,17,62,78,42,77,75,55
452,Villa Allende,10030,-94.3904547,18.1535858,Den,54,21,93,16,24,79,84,53,46,37,37,46,32,25
453,Villa Allende,10030,-94.3904547,18.1535858,Allo,35,81,94,97,68,56,79,99,69,13,36,45,24,19
454,Villa Allende,10030,-94.3904547,18.1535858,Nat,83,34,60,47,96,32,49,65,82,89,28,25,52,73
455,Villa Allende,10030,-94.3904547,18.1535858,Vet,50,53,70,61,97,47,20,81,18,30,26,99,59,41
456,Villa Allende,10030,-94.3904547,18.1535858,Ene,12,36,86,78,44,64,50,87,44,12,24,16,68,73
457,Villa Allende,10030,-94.3904547,18.1535858,hom,13,55,67,55,77,35,43,33,54,56,96,74,88,53
458,Villa Allende,10030,-94.3904547,18.1535858,Tra,26,63,56,46,83,99,77,32,84,89,80,55,59,91
459,Villa Allende,10030,-94.3904547,18.1535858,Una,45,83,85,30,84,94,34,79,96,79,57,63,99,39
460,Bell Ville,10030,-62.6888782,-32.6300707,Ayu,89,77,37,95,24,39,57,30,36,82,63,81,31,20
461,Bell Ville,10030,-62.6888782,-32.6300707,Chi,15,30,77,71,16,47,65,21,72,42,57,18,90,27
462,Bell Ville,10030,-62.6888782,-32.6300707,Den,21,47,98,21,59,36,91,84,49,64,17,48,93,22
463,Bell Ville,10030,-62.6888782,-32.6300707,Allo,70,44,78,84,69,32,51,51,17,51,37,19,96,86
464,Bell Ville,10030,-62.6888782,-32.6300707,Nat,90,83,44,41,64,68,44,89,36,38,23,65,51,88
465,Bell Ville,10030,-62.6888782,-32.6300707,Vet,16,12,88,52,17,14,59,95,46,66,76,39,58,89
466,Bell Ville,10030,-62.6888782,-32.6300707,Ene,95,95,44,92,26,12,33,46,80,12,63,39,76,62
467,Bell Ville,10030,-62.6888782,-32.6300707,hom,31,73,97,83,92,40,70,14,51,50,85,72,13,98
468,Bell Ville,10030,-62.6888782,-32.6300707,Tra,90,13,45,62,97,27,57,81,76,11,71,99,39,30
469,Bell Ville,10030,-62.6888782,-32.6300707,Una,23,45,84,67,64,48,99,49,21,14,51,68,48,94
470,Rio Cuarto,10030,-64.3489782,-33.1237585,Ayu,18,50,82,24,10,16,26,79,67,17,72,38,83,46
471,Rio Cuarto,10030,-64.3489782,-33.1237585,Chi,19,64,16,58,90,22,93,10,54,61,40,95,81,40
472,Rio Cuarto,10030,-64.3489782,-33.1237585,Den,66,13,99,97,80,29,85,28,76,25,86,84,32,28
473,Rio Cuarto,10030,-64.3489782,-33.1237585,Allo,42,97,25,58,31,67,64,79,59,31,63,42,61,76
474,Rio Cuarto,10030,-64.3489782,-33.1237585,Nat,71,85,17,48,44,69,55,70,55,52,52,87,98,58
475,Rio Cuarto,10030,-64.3489782,-33.1237585,Vet,21,57,37,12,90,38,61,30,97,85,25,69,50,76
476,Rio Cuarto,10030,-64.3489782,-33.1237585,Ene,11,31,90,57,60,73,73,90,66,79,62,10,14,42
477,Rio Cuarto,10030,-64.3489782,-33.1237585,hom,62,52,59,40,60,20,50,42,41,69,20,50,19,63
478,Rio Cuarto,10030,-64.3489782,-33.1237585,Tra,96,11,37,94,45,74,10,97,84,50,97,94,74,23
479,Rio Cuarto,10030,-64.3489782,-33.1237585,Una,69,52,78,68,40,60,24,51,18,31,77,53,99,56
480,Mendiolaza,10030,-64.3017554,-31.2702627,Ayu,19,77,88,18,16,84,25,36,94,16,56,51,60,57
481,Mendiolaza,10030,-64.3017554,-31.2702627,Chi,66,85,36,81,29,23,12,39,20,47,51,23,96,57
482,Mendiolaza,10030,-64.3017554,-31.2702627,Den,70,33,47,87,38,50,67,35,31,22,23,12,80,81
483,Mendiolaza,10030,-64.3017554,-31.2702627,Allo,12,10,47,59,42,76,97,46,47,71,73,75,70,97
484,Mendiolaza,10030,-64.3017554,-31.2702627,Nat,58,42,68,91,38,34,61,11,65,17,89,80,42,90
485,Mendiolaza,10030,-64.3017554,-31.2702627,Vet,34,18,45,98,98,38,13,94,95,93,48,40,97,57
486,Mendiolaza,10030,-64.3017554,-31.2702627,Ene,76,98,14,12,77,70,49,91,57,80,79,95,32,59
487,Mendiolaza,10030,-64.3017554,-31.2702627,hom,61,44,92,19,99,87,98,40,85,14,98,34,17,57
488,Mendiolaza,10030,-64.3017554,-31.2702627,Tra,96,84,51,16,29,21,47,88,39,56,32,52,83,48
489,Mendiolaza,10030,-64.3017554,-31.2702627,Una,45,36,52,18,80,27,22,54,97,20,95,89,71,52
490,Sampacho,10030,-64.7229476,-33.3840703,Ayu,36,21,34,80,75,31,33,73,61,45,33,59,24,76
491,Sampacho,10030,-64.7229476,-33.3840703,Chi,13,41,14,32,97,49,25,33,96,42,75,36,15,67
492,Sampacho,10030,-64.7229476,-33.3840703,Den,39,56,60,49,25,80,88,28,98,50,99,11,71,51
493,Sampacho,10030,-64.7229476,-33.3840703,Allo,13,68,93,59,10,62,71,31,28,91,52,26,68,30
494,Sampacho,10030,-64.7229476,-33.3840703,Nat,43,26,52,63,69,17,59,63,12,65,60,55,57,33
495,Sampacho,10030,-64.7229476,-33.3840703,Vet,25,22,29,95,13,41,62,63,36,53,63,44,45,69
496,Sampacho,10030,-64.7229476,-33.3840703,Ene,23,63,88,37,80,29,50,64,77,73,19,52,50,43
497,Sampacho,10030,-64.7229476,-33.3840703,hom,55,27,69,71,42,30,28,13,26,79,11,28,75,97
